Rep	JarID	M_ID	ZS_ID	Diameter	Notes	X	conv_pix_in_0.1mm	diameter_mm	diameter_um	sampleID
Rep1	16	3	16	102.65			1031.2316	0.00995411699951786	9.95411699951786	R1_J16_Bd
Rep1	16	3	17	88.091			1031.2316	0.00854230999127645	8.54230999127645	R1_J16_Bd
Rep1	16	3	18	113.886			1031.2316	0.0110436879552566	11.0436879552566	R1_J16_Bd
Rep1	16	3	19	118.072			1031.2316	0.0114496103494113	11.4496103494113	R1_J16_Bd
Rep1	16	3	20	103.846			1031.2316	0.0100700948264192	10.0700948264192	R1_J16_Bd
Rep1	16	3	21	84.095			1031.2316	0.00815481216828499	8.15481216828499	R1_J16_Bd
Rep1	16	3	22	135.989			1031.2316	0.0131870474101065	13.1870474101065	R1_J16_Bd
Rep1	16	3	23	114.978			1031.2316	0.0111495807537317	11.1495807537317	R1_J16_Bd
Rep1	16	3	24	109.772			1031.2316	0.0106447475038585	10.6447475038585	R1_J16_Bd
Rep1	16	3	25	87.641			1031.2316	0.00849867284904768	8.49867284904768	R1_J16_Bd
Rep1	16	3	26	87.966			1031.2316	0.00853018856287957	8.53018856287957	R1_J16_Bd
Rep1	16	3	27	86.313			1031.2316	0.00836989479375923	8.36989479375923	R1_J16_Bd
Rep1	16	3	28	94.366			1031.2316	0.00915080569679983	9.15080569679983	R1_J16_Bd
Rep1	16	3	29	99.02			1031.2316	0.00960211071887246	9.60211071887246	R1_J16_Bd
Rep1	16	3	30	110.168			1031.2316	0.0106831481890198	10.6831481890198	R1_J16_Bd
Rep1	16	3	31	118.186			1031.2316	0.0114606650921093	11.4606650921093	R1_J16_Bd
Rep1	16	3	32	88.102			1031.2316	0.00854337667697538	8.54337667697538	R1_J16_Bd
Rep1	16	3	33	108.046			1031.2316	0.0104773748205544	10.4773748205544	R1_J16_Bd
Rep1	16	3	34	108.301			1031.2316	0.010502102534484	10.502102534484	R1_J16_Bd
Rep1	16	3	35	120.067			1031.2316	0.0116430683466255	11.6430683466255	R1_J16_Bd
Rep1	16	3	36	121.511			1031.2316	0.0117830950874663	11.7830950874663	R1_J16_Bd
Rep1	16	3	37	121.314			1031.2316	0.0117639917163128	11.7639917163128	R1_J16_Bd
Rep1	16	3	38	119.101			1031.2316	0.0115493939479744	11.5493939479744	R1_J16_Bd
Rep1	16	3	39	140.801			1031.2316	0.0136536739176728	13.6536739176728	R1_J16_Bd
Rep1	16	3	40	108.747			1031.2316	0.0105453517910041	10.5453517910041	R1_J16_Bd
Rep1	16	3	41	117.745			1031.2316	0.0114179006927251	11.4179006927251	R1_J16_Bd
Rep1	16	3	42	111.629			1031.2316	0.0108248234441225	10.8248234441225	R1_J16_Bd
Rep1	16	3	43	116.276			1031.2316	0.011275449666205	11.275449666205	R1_J16_Bd
Rep1	16	3	44	98.433			1031.2316	0.00954518849112071	9.54518849112072	R1_J16_Bd
Rep1	16	3	45	105.802			1031.2316	0.0102597709379736	10.2597709379736	R1_J16_Bd
Rep1	16	3	46	100.125			1031.2316	0.00970926414590088	9.70926414590088	R1_J16_Bd
Rep1	16	3	47	126.752			1031.2316	0.0122913223372907	12.2913223372907	R1_J16_Bd
Rep1	16	3	48	103.47			1031.2316	0.0100336335698014	10.0336335698014	R1_J16_Bd
Rep1	16	3	49	97.417			1031.2316	0.00944666552111087	9.44666552111087	R1_J16_Bd
Rep1	16	3	50	120.104			1031.2316	0.011646656289431	11.646656289431	R1_J16_Bd
Rep1	16	4	1	121.758			1031.2316	0.0118070470299785	11.8070470299785	R1_J16_Bd
Rep1	16	4	2	138.654			1031.2316	0.013445476263528	13.445476263528	R1_J16_Bd
Rep1	16	4	3	118.309			1031.2316	0.0114725925776518	11.4725925776518	R1_J16_Bd
Rep1	16	4	4	146.386			1031.2316	0.0141952593384454	14.1952593384454	R1_J16_Bd
Rep1	16	4	5	127.562			1031.2316	0.0123698691933025	12.3698691933025	R1_J16_Bd
Rep1	16	4	6	103.755			1031.2316	0.0100612704265463	10.0612704265463	R1_J16_Bd
Rep1	16	4	7	120.95			1031.2316	0.0117286941168211	11.7286941168211	R1_J16_Bd
Rep1	16	4	8	112.285			1031.2316	0.0108884367003494	10.8884367003494	R1_J16_Bd
Rep1	16	4	9	105.551			1031.2316	0.0102354311097526	10.2354311097526	R1_J16_Bd
Rep1	16	4	10	134.112			1031.2316	0.013005032041299	13.005032041299	R1_J16_Bd
Rep1	16	4	11	105.636			1031.2316	0.0102436736810625	10.2436736810625	R1_J16_Bd
Rep1	16	4	12	122.809			1031.2316	0.0119089639999395	11.9089639999395	R1_J16_Bd
Rep1	16	4	13	120.934			1031.2316	0.0117271425739863	11.7271425739863	R1_J16_Bd
Rep1	16	5	1	54.12			1031.2316	0.00524809363871317	5.24809363871317	R1_J16_Bd
Rep1	16	5	2	109.142			1031.2316	0.0105836555047382	10.5836555047382	R1_J16_Bd
Rep1	16	5	3	113.252			1031.2316	0.0109822080704276	10.9822080704276	R1_J16_Bd
Rep1	16	5	4	117.038			1031.2316	0.0113493418937123	11.3493418937123	R1_J16_Bd
Rep1	16	5	5	117.393			1031.2316	0.0113837667503595	11.3837667503595	R1_J16_Bd
Rep1	16	5	6	125.1			1031.2316	0.0121311255395975	12.1311255395975	R1_J16_Bd
Rep1	16	5	7	121.433			1031.2316	0.0117755313161466	11.7755313161466	R1_J16_Bd
Rep1	16	5	8	110.476			1031.2316	0.0107130153885897	10.7130153885897	R1_J16_Bd
Rep1	16	5	9	93.557			1031.2316	0.00907235581221522	9.07235581221522	R1_J16_Bd
Rep1	16	5	10	107.117			1031.2316	0.0103872883647088	10.3872883647088	R1_J16_Bd
Rep1	16	5	11	118.596			1031.2316	0.011500423377251	11.500423377251	R1_J16_Bd
Rep1	16	5	12	129.557			1031.2316	0.0125633271905167	12.5633271905167	R1_J16_Bd
Rep1	16	5	13	110.603			1031.2316	0.010725330759841	10.725330759841	R1_J16_Bd
Rep1	16	5	14	117.546			1031.2316	0.0113986033787173	11.3986033787173	R1_J16_Bd
Rep1	16	5	15	107.019			1031.2316	0.0103777851648456	10.3777851648456	R1_J16_Bd
Rep1	16	5	16	105.081			1031.2316	0.0101898545389804	10.1898545389804	R1_J16_Bd
Rep1	16	5	17	86.006			1031.2316	0.00834012456561649	8.34012456561649	R1_J16_Bd
Rep1	16	5	18	80.957			1031.2316	0.00785051582980971	7.85051582980971	R1_J16_Bd
Rep1	16	5	19	80.006			1031.2316	0.00775829600256625	7.75829600256625	R1_J16_Bd
Rep1	16	5	20	78.294			1031.2316	0.00759228091924258	7.59228091924258	R1_J16_Bd
Rep1	16	5	21	78.102			1031.2316	0.00757366240522498	7.57366240522498	R1_J16_Bd
Rep1	16	5	22	75.604			1031.2316	0.00733142778014173	7.33142778014173	R1_J16_Bd
Rep1	16	5	23	110.018			1031.2316	0.0106686024749436	10.6686024749436	R1_J16_Bd
Rep1	16	5	24	119.365			1031.2316	0.0115749944047487	11.5749944047487	R1_J16_Bd
Rep1	16	5	25	108.301			1031.2316	0.010502102534484	10.502102534484	R1_J16_Bd
Rep1	16	5	26	128.876			1031.2316	0.0124972896486105	12.4972896486105	R1_J16_Bd
Rep1	16	5	27	112.04			1031.2316	0.0108646787006915	10.8646787006915	R1_J16_Bd
Rep1	16	5	28	106.78			1031.2316	0.0103546089937508	10.3546089937508	R1_J16_Bd
Rep1	16	5	29	90.802			1031.2316	0.00880519953034799	8.80519953034799	R1_J16_Bd
Rep1	16	5	30	84.614			1031.2316	0.00820514033898884	8.20514033898884	R1_J16_Bd
Rep1	16	5	31	67.082			1031.2316	0.00650503727775603	6.50503727775603	R1_J16_Bd
Rep1	16	5	32	108.467			1031.2316	0.0105181997913951	10.5181997913951	R1_J16_Bd
Rep1	16	5	33	114.547			1031.2316	0.0111077860686193	11.1077860686193	R1_J16_Bd
Rep1	16	5	34	109.554			1031.2316	0.0106236077327343	10.6236077327343	R1_J16_Bd
Rep1	16	5	35	91.214			1031.2316	0.0088451517583441	8.8451517583441	R1_J16_Bd
Rep1	16	5	36	114.726			1031.2316	0.0111251439540836	11.1251439540836	R1_J16_Bd
Rep1	16	5	37	87.381			1031.2316	0.00847346027798217	8.47346027798217	R1_J16_Bd
Rep1	16	5	38	120.341			1031.2316	0.0116696385176715	11.6696385176715	R1_J16_Bd
Rep1	16	5	39	93.381			1031.2316	0.00905528884103241	9.05528884103241	R1_J16_Bd
Rep1	16	5	40	116.829			1031.2316	0.0113290748654327	11.3290748654327	R1_J16_Bd
Rep1	16	5	41	94.937			1031.2316	0.00920617638171677	9.20617638171677	R1_J16_Bd
Rep1	16	5	42	98.29			1031.2316	0.00953132157703468	9.53132157703469	R1_J16_Bd
Rep1	16	5	43	103.812			1031.2316	0.0100667977978953	10.0667977978953	R1_J16_Bd
Rep1	16	5	44	104.101			1031.2316	0.0100948225403488	10.0948225403488	R1_J16_Bd
Rep1	16	5	45	97.581			1031.2316	0.00946256883516758	9.46256883516758	R1_J16_Bd
Rep1	16	5	46	116.362			1031.2316	0.011283789208942	11.283789208942	R1_J16_Bd
Rep1	16	5	47	76.217			1031.2316	0.00739087126500003	7.39087126500003	R1_J16_Bd
Rep1	16	5	48	97.494			1031.2316	0.00945413232100335	9.45413232100335	R1_J16_Bd
Rep1	16	5	49	91.761			1031.2316	0.00889819512900885	8.89819512900885	R1_J16_Bd
Rep1	16	5	50	72.638			1031.2316	0.00704381052714056	7.04381052714056	R1_J16_Bd
Rep1	16	5	51	94.34			1031.2316	0.00914828443969328	9.14828443969328	R1_J16_Bd
Rep1	16	5	52	118.258			1031.2316	0.0114676470348659	11.4676470348659	R1_J16_Bd
Rep1	16	5	53	73.878			1031.2316	0.00716405509683761	7.16405509683761	R1_J16_Bd
Rep1	16	5	54	63.411			1031.2316	0.00614905516859646	6.14905516859646	R1_J16_Bd
Rep1	16	5	55	131.244			1031.2316	0.012726917988161	12.726917988161	R1_J16_Bd
Rep1	16	5	56	81.345			1031.2316	0.00788814074355363	7.88814074355363	R1_J16_Bd
Rep1	16	5	57	120.208			1031.2316	0.0116567413178572	11.6567413178572	R1_J16_Bd
Rep1	16	5	58	115.966			1031.2316	0.0112453885237807	11.2453885237807	R1_J16_Bd
Rep1	16	5	59	80.156			1031.2316	0.00777284171664251	7.77284171664251	R1_J16_Bd
Rep1	16	5	60	112.712			1031.2316	0.0109298434997531	10.9298434997531	R1_J16_Bd
Rep1	16	5	61	44.911			1031.2316	0.00435508376585822	4.35508376585822	R1_J16_Bd
Rep1	16	5	62	122.772			1031.2316	0.011905376057134	11.905376057134	R1_J16_Bd
Rep1	16	5	63	88.527			1031.2316	0.00858458953352477	8.58458953352477	R1_J16_Bd
Rep1	16	5	64	113.455			1031.2316	0.0110018932701442	11.0018932701442	R1_J16_Bd
Rep1	16	5	65	113.772			1031.2316	0.0110326332125587	11.0326332125587	R1_J16_Bd
Rep1	16	5	66	121.491			1031.2316	0.0117811556589228	11.7811556589228	R1_J16_Bd
Rep1	16	5	67	108.853			1031.2316	0.0105556307622846	10.5556307622846	R1_J16_Bd
Rep1	16	5	68	98.112			1031.2316	0.00951406066299753	9.51406066299753	R1_J16_Bd
Rep1	16	5	69	111.647			1031.2316	0.0108265689298117	10.8265689298117	R1_J16_Bd
Rep1	16	5	70	95.258			1031.2316	0.00923730420983996	9.23730420983996	R1_J16_Bd
Rep1	16	5	71	113.719			1031.2316	0.0110274937269184	11.0274937269184	R1_J16_Bd
Rep1	16	5	72	124.169			1031.2316	0.0120408451408975	12.0408451408975	R1_J16_Bd
Rep1	16	5	73	93.295			1031.2316	0.00904694929829536	9.04694929829536	R1_J16_Bd
Rep1	16	5	74	79.925			1031.2316	0.00775044131696507	7.75044131696507	R1_J16_Bd
Rep1	16	5	75	118.596			1031.2316	0.011500423377251	11.500423377251	R1_J16_Bd
Rep1	16	5	76	92.005			1031.2316	0.00892185615723956	8.92185615723956	R1_J16_Bd
Rep1	16	5	77	84.9			1031.2316	0.0082328741671609	8.2328741671609	R1_J16_Bd
Rep1	16	5	78	76.026			1031.2316	0.00737234972240959	7.37234972240959	R1_J16_Bd
Rep1	16	5	79	114.285			1031.2316	0.0110823795546994	11.0823795546994	R1_J16_Bd
Rep1	16	5	80	71.61			1031.2316	0.00694412390000462	6.94412390000462	R1_J16_Bd
Rep1	16	5	81	90.973			1031.2316	0.00882178164439491	8.82178164439492	R1_J16_Bd
Rep1	16	5	82	76.059			1031.2316	0.00737554977950637	7.37554977950637	R1_J16_Bd
Rep1	16	5	83	72.835			1031.2316	0.00706291389829404	7.06291389829404	R1_J16_Bd
Rep1	16	5	84	100.419			1031.2316	0.00973777374549034	9.73777374549034	R1_J16_Bd
Rep1	16	5	85	105.262			1031.2316	0.0102074063672991	10.2074063672991	R1_J16_Bd
Rep1	16	5	86	98.595			1031.2316	0.00956089786232307	9.56089786232307	R1_J16_Bd
Rep1	16	5	87	92.957			1031.2316	0.00901417295591019	9.01417295591019	R1_J16_Bd
Rep1	16	5	88	90.907			1031.2316	0.00881538153020136	8.81538153020136	R1_J16_Bd
Rep1	16	5	89	99.247			1031.2316	0.0096241232328412	9.6241232328412	R1_J16_Bd
Rep1	16	5	90	87			1031.2316	0.00843651416422848	8.43651416422848	R1_J16_Bd
Rep1	16	5	91	107.564			1031.2316	0.010430634592656	10.430634592656	R1_J16_Bd
Rep1	16	5	92	95.037			1031.2316	0.00921587352443428	9.21587352443428	R1_J16_Bd
Rep1	16	5	93	120.83			1031.2316	0.0117170575455601	11.7170575455601	R1_J16_Bd
Rep1	16	5	94	94.541			1031.2316	0.00916777569655546	9.16777569655546	R1_J16_Bd
Rep1	16	5	95	109.622			1031.2316	0.0106302017897822	10.6302017897822	R1_J16_Bd
Rep1	16	5	96	120.839			1031.2316	0.0117179302884047	11.7179302884047	R1_J16_Bd
Rep1	16	5	97	129.8			1031.2316	0.0125868912473202	12.5868912473202	R1_J16_Bd
Rep1	16	5	98	116.09			1031.2316	0.0112574129807504	11.2574129807504	R1_J16_Bd
Rep1	16	5	99	129.769			1031.2316	0.0125838851330778	12.5838851330778	R1_J16_Bd
Rep1	16	5	100	140.428			1031.2316	0.0136175035753365	13.6175035753365	R1_J16_Bd
Rep1	16	5	101	88.51			1031.2316	0.00858294101926279	8.58294101926279	R1_J16_Bd
Rep1	16	5	102	84.448			1031.2316	0.00818904308207778	8.18904308207778	R1_J16_Bd
Rep1	16	5	103	81.492			1031.2316	0.00790239554334836	7.90239554334836	R1_J16_Bd
Rep1	16	5	104	95.713			1031.2316	0.00928142620920461	9.28142620920461	R1_J16_Bd
Rep1	16	5	105	119.616			1031.2316	0.0115993342329696	11.5993342329696	R1_J16_Bd
Rep1	16	5	107	110.941			1031.2316	0.0107581071022261	10.7581071022261	R1_J16_Bd
Rep1	16	5	108	105.361			1031.2316	0.0102170065385894	10.2170065385894	R1_J16_Bd
Rep1	16	5	109	91.351			1031.2316	0.00885843684386708	8.85843684386708	R1_J16_Bd
Rep1	16	5	110	111.665			1031.2316	0.0108283144155008	10.8283144155008	R1_J16_Bd
Rep1	16	5	111	96.509			1031.2316	0.00935861546523594	9.35861546523594	R1_J16_Bd
Rep1	16	5	112	105.622			1031.2316	0.0102423160810821	10.2423160810821	R1_J16_Bd
Rep1	16	5	113	120.553			1031.2316	0.0116901964602326	11.6901964602326	R1_J16_Bd
Rep1	16	5	114	117.273			1031.2316	0.0113721301790985	11.3721301790985	R1_J16_Bd
Rep1	16	5	115	80.92			1031.2316	0.00784692788700424	7.84692788700424	R1_J16_Bd
Rep1	16	5	116	107.87			1031.2316	0.0104603078493716	10.4603078493716	R1_J16_Bd
Rep1	16	5	117	122.381			1031.2316	0.0118674602291086	11.8674602291086	R1_J16_Bd
Rep1	16	5	118	101.912			1031.2316	0.00988255208626268	9.88255208626268	R1_J16_Bd
Rep1	16	5	119	108.462			1031.2316	0.0105177149342592	10.5177149342592	R1_J16_Bd
Rep1	16	5	120	76.118			1031.2316	0.0073812710937097	7.3812710937097	R1_J16_Bd
Rep1	16	5	121	102.801			1031.2316	0.00996875968502129	9.96875968502129	R1_J16_Bd
Rep1	16	5	122	101.415			1031.2316	0.00983435728695668	9.83435728695668	R1_J16_Bd
Rep1	16	5	123	74.33			1031.2316	0.00720788618192072	7.20788618192072	R1_J16_Bd
Rep1	16	5	124	107.787			1031.2316	0.010452259220916	10.452259220916	R1_J16_Bd
Rep1	16	5	125	96.151			1031.2316	0.00932389969430727	9.32389969430727	R1_J16_Bd
Rep1	16	5	126	97.944			1031.2316	0.00949776946323212	9.49776946323212	R1_J16_Bd
Rep1	16	5	127	99.85			1031.2316	0.00968259700342775	9.68259700342774	R1_J16_Bd
Rep1	16	5	128	117.644			1031.2316	0.0114081065785804	11.4081065785804	R1_J16_Bd
Rep1	16	5	129	104.019			1031.2316	0.0100868708833205	10.0868708833205	R1_J16_Bd
Rep1	16	5	130	82.098			1031.2316	0.00796116022821644	7.96116022821644	R1_J16_Bd
Rep1	16	5	131	98.082			1031.2316	0.00951115152018227	9.51115152018227	R1_J16_Bd
Rep1	16	5	132	103.446			1031.2316	0.0100313062555492	10.0313062555492	R1_J16_Bd
Rep1	21	1	1	161.124			1031.2316	0.0156244242321511	15.6244242321511	R1_J21_Bd
Rep1	21	1	2	104.809			1031.2316	0.0101634783107888	10.1634783107888	R1_J21_Bd
Rep1	21	1	3	118.186			1031.2316	0.0114606650921093	11.4606650921093	R1_J21_Bd
Rep1	21	1	4	132.098			1031.2316	0.0128097315869684	12.8097315869684	R1_J21_Bd
Rep1	21	1	5	121.433			1031.2316	0.0117755313161466	11.7755313161466	R1_J21_Bd
Rep1	21	1	6	108.167			1031.2316	0.0104891083632426	10.4891083632426	R1_J21_Bd
Rep1	21	1	7	92.114			1031.2316	0.00893242604280164	8.93242604280164	R1_J21_Bd
Rep1	21	1	8	148.661			1031.2316	0.0144158693352686	14.4158693352686	R1_J21_Bd
Rep1	21	1	9	132.91			1031.2316	0.0128884723858346	12.8884723858346	R1_J21_Bd
Rep1	21	1	10	119.239			1031.2316	0.0115627760049246	11.5627760049246	R1_J21_Bd
Rep1	21	1	11	127.35			1031.2316	0.0123493112507413	12.3493112507413	R1_J21_Bd
Rep1	21	1	12	131.913			1031.2316	0.0127917918729411	12.7917918729411	R1_J21_Bd
Rep1	21	1	13	103.175			1031.2316	0.0100050269987848	10.0050269987848	R1_J21_Bd
Rep1	21	1	14	147.078			1031.2316	0.0142623635660505	14.2623635660505	R1_J21_Bd
Rep1	21	1	15	73.389			1031.2316	0.00711663606894901	7.11663606894901	R1_J21_Bd
Rep1	21	1	16	154.324			1031.2316	0.0149650185273609	14.9650185273609	R1_J21_Bd
Rep1	21	1	17	41.677			1031.2316	0.00404147817037414	4.04147817037414	R1_J21_Bd
Rep1	21	1	18	95.588			1031.2316	0.00926930478080772	9.26930478080772	R1_J21_Bd
Rep1	21	1	19	140.911			1031.2316	0.0136643407746621	13.6643407746621	R1_J21_Bd
Rep1	21	1	20	109.458			1031.2316	0.0106142984757255	10.6142984757255	R1_J21_Bd
Rep1	21	1	21	120.337			1031.2316	0.0116692506319628	11.6692506319628	R1_J21_Bd
Rep1	21	1	22	92.358			1031.2316	0.00895608707103235	8.95608707103235	R1_J21_Bd
Rep1	21	1	23	107.629			1031.2316	0.0104369377354224	10.4369377354224	R1_J21_Bd
Rep1	21	1	24	161.471			1031.2316	0.0156580733173809	15.6580733173809	R1_J21_Bd
Rep1	21	1	25	149.933			1031.2316	0.0145392169906353	14.5392169906353	R1_J21_Bd
Rep1	21	1	26	139.302			1031.2316	0.0135083137483374	13.5083137483374	R1_J21_Bd
Rep1	21	1	27	139.442			1031.2316	0.0135218897481419	13.5218897481419	R1_J21_Bd
Rep1	21	1	28	136.125			1031.2316	0.0132002355242023	13.2002355242023	R1_J21_Bd
Rep1	21	1	29	127.424			1031.2316	0.0123564871363523	12.3564871363523	R1_J21_Bd
Rep1	21	1	30	127.55			1031.2316	0.0123687055361764	12.3687055361764	R1_J21_Bd
Rep1	21	1	31	126.254			1031.2316	0.0122430305665575	12.2430305665575	R1_J21_Bd
Rep1	21	1	32	116.914			1031.2316	0.0113373174367426	11.3373174367426	R1_J21_Bd
Rep1	21	1	33	125.634			1031.2316	0.012182908281709	12.182908281709	R1_J21_Bd
Rep1	21	1	34	160.256			1031.2316	0.0155402530333632	15.5402530333632	R1_J21_Bd
Rep1	21	1	35	119.62			1031.2316	0.0115997221186783	11.5997221186783	R1_J21_Bd
Rep1	21	1	36	122.544			1031.2316	0.0118832665717381	11.8832665717381	R1_J21_Bd
Rep1	21	1	37	115.261			1031.2316	0.0111770236676223	11.1770236676223	R1_J21_Bd
Rep1	21	1	38	150.097			1031.2316	0.014555120304692	14.555120304692	R1_J21_Bd
Rep1	21	1	39	126.752			1031.2316	0.0122913223372907	12.2913223372907	R1_J21_Bd
Rep1	21	1	40	88.391			1031.2316	0.00857140141942896	8.57140141942896	R1_J21_Bd
Rep1	21	1	41	97.99			1031.2316	0.00950223014888217	9.50223014888217	R1_J21_Bd
Rep1	21	1	42	102.343			1031.2316	0.00992434677137512	9.92434677137512	R1_J21_Bd
Rep1	21	1	43	149.013			1031.2316	0.0144500032776342	14.4500032776342	R1_J21_Bd
Rep1	21	1	44	127.863			1031.2316	0.0123990575928821	12.3990575928821	R1_J21_Bd
Rep1	21	1	45	84.202			1031.2316	0.00816518811099272	8.16518811099272	R1_J21_Bd
Rep1	21	1	46	109.622			1031.2316	0.0106302017897822	10.6302017897822	R1_J21_Bd
Rep1	21	1	47	116.017			1031.2316	0.0112503340665666	11.2503340665666	R1_J21_Bd
Rep1	21	1	48	107.466			1031.2316	0.0104211313927929	10.4211313927928	R1_J21_Bd
Rep1	21	1	49	87.476			1031.2316	0.0084826725635638	8.4826725635638	R1_J21_Bd
Rep1	21	1	50	98.087			1031.2316	0.00951163637731815	9.51163637731815	R1_J21_Bd
Rep1	21	1	51	103.942			1031.2316	0.010079404083428	10.079404083428	R1_J21_Bd
Rep1	21	1	52	124.427			1031.2316	0.0120658637691087	12.0658637691087	R1_J21_Bd
Rep1	21	1	53	100.648			1031.2316	0.00975998020231343	9.75998020231343	R1_J21_Bd
Rep1	21	1	54	98.412			1031.2316	0.00954315209115004	9.54315209115004	R1_J21_Bd
Rep1	21	1	55	125			1031.2316	0.01212142839688	12.12142839688	R1_J21_Bd
Rep1	21	1	56	74.947			1031.2316	0.00726771755248772	7.26771755248772	R1_J21_Bd
Rep1	21	1	57	109.511			1031.2316	0.0106194379613658	10.6194379613658	R1_J21_Bd
Rep1	21	1	58	101.02			1031.2316	0.00979605357322254	9.79605357322254	R1_J21_Bd
Rep1	21	1	59	94.874			1031.2316	0.00920006718180475	9.20006718180475	R1_J21_Bd
Rep1	21	1	60	116.812			1031.2316	0.0113274263511708	11.3274263511708	R1_J21_Bd
Rep1	21	1	61	126.499			1031.2316	0.0122667885662154	12.2667885662154	R1_J21_Bd
Rep1	21	1	62	120			1031.2316	0.0116365712610048	11.6365712610048	R1_J21_Bd
Rep1	21	1	63	132.401			1031.2316	0.0128391139294025	12.8391139294025	R1_J21_Bd
Rep1	21	1	64	134.406			1031.2316	0.0130335416408884	13.0335416408884	R1_J21_Bd
Rep1	21	1	65	105.622			1031.2316	0.0102423160810821	10.2423160810821	R1_J21_Bd
Rep1	21	1	66	144.312			1031.2316	0.0139941405984844	13.9941405984844	R1_J21_Bd
Rep1	21	1	67	97.417			1031.2316	0.00944666552111087	9.44666552111087	R1_J21_Bd
Rep1	21	1	68	78.102			1031.2316	0.00757366240522498	7.57366240522498	R1_J21_Bd
Rep1	21	1	69	108.079			1031.2316	0.0104805748776511	10.4805748776511	R1_J21_Bd
Rep1	21	1	70	58.052			1031.2316	0.00562938529036542	5.62938529036542	R1_J21_Bd
Rep1	21	1	71	74.411			1031.2316	0.0072157408675219	7.2157408675219	R1_J21_Bd
Rep1	21	1	72	71.344			1031.2316	0.00691832950037605	6.91832950037605	R1_J21_Bd
Rep1	21	1	73	145.839			1031.2316	0.0141422159677807	14.1422159677807	R1_J21_Bd
Rep1	21	1	74	104.019			1031.2316	0.0100868708833205	10.0868708833205	R1_J21_Bd
Rep1	21	1	75	109.225			1031.2316	0.0105917041331937	10.5917041331937	R1_J21_Bd
Rep1	21	1	76	73			1031.2316	0.00707891418377792	7.07891418377792	R1_J21_Bd
Rep1	21	1	77	90.427			1031.2316	0.00876883524515734	8.76883524515734	R1_J21_Bd
Rep1	21	1	78	96.747			1031.2316	0.0093816946649036	9.3816946649036	R1_J21_Bd
Rep1	21	1	79	140.684			1031.2316	0.0136423282606933	13.6423282606933	R1_J21_Bd
Rep1	21	1	80	120.037			1031.2316	0.0116401592038103	11.6401592038103	R1_J21_Bd
Rep1	21	1	81	150.904			1031.2316	0.0146333762464222	14.6333762464222	R1_J21_Bd
Rep1	21	1	82	125.873			1031.2316	0.0122060844528038	12.2060844528038	R1_J21_Bd
Rep1	21	1	83	124.197			1031.2316	0.0120435603408584	12.0435603408584	R1_J21_Bd
Rep1	21	1	84	111.158			1031.2316	0.0107791499019231	10.7791499019231	R1_J21_Bd
Rep1	21	1	85	97.745			1031.2316	0.00947847214922429	9.47847214922429	R1_J21_Bd
Rep1	21	1	86	100.285			1031.2316	0.00972477957424889	9.72477957424889	R1_J21_Bd
Rep1	21	1	87	100.17			1031.2316	0.00971362786012376	9.71362786012376	R1_J21_Bd
Rep1	21	1	88	104.652			1031.2316	0.0101482537967223	10.1482537967223	R1_J21_Bd
Rep1	21	1	89	98.995			1031.2316	0.00959968643319309	9.59968643319309	R1_J21_Bd
Rep1	21	1	90	103.846			1031.2316	0.0100700948264192	10.0700948264192	R1_J21_Bd
Rep1	21	1	91	89.872			1031.2316	0.0087150161030752	8.7150161030752	R1_J21_Bd
Rep1	21	1	92	109.343			1031.2316	0.0106031467616004	10.6031467616004	R1_J21_Bd
Rep1	21	1	93	95.189			1031.2316	0.00923061318136488	9.23061318136488	R1_J21_Bd
Rep1	21	1	94	87.207			1031.2316	0.00845658724965371	8.45658724965371	R1_J21_Bd
Rep1	21	1	95	102.533			1031.2316	0.00994277134253838	9.94277134253838	R1_J21_Bd
Rep1	21	1	96	102.083			1031.2316	0.00989913420030961	9.89913420030961	R1_J21_Bd
Rep1	21	1	97	117.644			1031.2316	0.0114081065785804	11.4081065785804	R1_J21_Bd
Rep1	21	1	98	156.285			1031.2316	0.0151551794960511	15.1551794960511	R1_J21_Bd
Rep1	21	1	99	75			1031.2316	0.007272857038128	7.272857038128	R1_J21_Bd
Rep1	21	1	100	78.39			1031.2316	0.00760159017625139	7.60159017625139	R1_J21_Bd
Rep1	21	1	101	81.492			1031.2316	0.00790239554334836	7.90239554334836	R1_J21_Bd
Rep1	21	1	102	100.639			1031.2316	0.00975910745946885	9.75910745946885	R1_J21_Bd
Rep1	21	1	103	114.551			1031.2316	0.011108173954328	11.108173954328	R1_J21_Bd
Rep1	21	1	104	112.894			1031.2316	0.010947492299499	10.947492299499	R1_J21_Bd
Rep1	21	1	105	84.865			1031.2316	0.00822948016720977	8.22948016720977	R1_J21_Bd
Rep1	21	1	106	120.801			1031.2316	0.011714245374172	11.714245374172	R1_J21_Bd
Rep1	21	1	107	133.522			1031.2316	0.0129478188992657	12.9478188992657	R1_J21_Bd
Rep1	21	1	108	101.592			1031.2316	0.00985152122956667	9.85152122956667	R1_J21_Bd
Rep1	21	1	109	149.723			1031.2316	0.0145188529909285	14.5188529909285	R1_J21_Bd
